trial,cluster_index,cluster_size_houses,cluster_peak_kw,cluster_required_kva,chosen_transformer_kva,building_IDs
0,86,11,29.182466485905486,32.424962762117204,50.0,"['315490', '262502', '389848', '307573', '232939', '217854', '500428', '291601', '142225', '386916', '241959']"
0,87,11,31.143613258031223,34.6040147311458,50.0,"['538593', '424439', '35073', '144143', '392818', '139404', '403104', '131095', '400528', '386874', '212890']"
0,88,4,21.34145242133462,23.71272491259402,25.0,"['530378', '212021', '446024', '547937']"
0,89,2,10.24205118502208,11.380056872246755,25.0,"['323846', '461107']"
0,90,2,11.352088676683442,12.613431862981601,25.0,"['129763', '267170']"
0,91,3,13.620474065222187,15.133860072469096,25.0,"['436627', '475046', '38407']"
0,92,2,9.146781356827091,10.163090396474546,25.0,"['468180', '340776']"
0,93,5,16.63058759210582,18.478430657895355,25.0,"['335542', '32222', '238210', '359302', '327596']"
0,94,8,30.920678575916174,34.35630952879575,50.0,"['528839', '199657', '104208', '54697', '247213', '370146', '131226', '516545']"
0,95,2,15.563112758250616,17.29234750916735,25.0,"['142620', '277767']"
0,96,8,19.321199606998967,21.467999563332185,25.0,"['302088', '384563', '408279', '302621', '117115', '97799', '264018', '521372']"
0,97,10,30.093255760503354,33.43695084500373,50.0,"['450684', '447578', '295670', '473426', '907', '209609', '193407', '262816', '432318', '61674']"
0,98,3,17.45258998541686,19.39176665046318,25.0,"['512375', '348481', '282048']"
0,99,5,21.14356650341565,23.49285167046183,25.0,"['110117', '289058', '439854', '263375', '244264']"
0,100,12,44.83752107805129,49.81946786450143,50.0,"['412019', '147319', '47840', '436458', '123278', '499731', '156716', '176384', '434738', '488440', '88759', '249276']"
0,101,3,15.598597824023516,17.33177536002613,25.0,"['188110', '241027', '61379']"
0,102,1,4.103081022251706,4.558978913613006,25.0,['226419']
0,103,3,13.932911276631117,15.48101252959013,25.0,"['254623', '368041', '531460']"
0,104,7,21.516539298367633,23.907265887075148,25.0,"['233879', '242516', '522245', '411339', '459665', '485566', '84873']"
0,105,1,11.822668339851559,13.13629815539062,25.0,['69509']
0,106,10,30.83297163452202,34.258857371691136,50.0,"['387140', '50580', '404858', '202088', '59912', '115968', '312335', '172572', '226598', '196926']"
0,107,13,37.0148707170963,41.127634130107,50.0,"['100763', '48221', '95544', '248626', '265588', '391979', '233532', '311107', '233753', '69626', '103643', '454230', '377381']"
0,108,6,13.534004816562998,15.037783129514441,25.0,"['102922', '76849', '89529', '405479', '341963', '314471']"
0,109,8,26.843691991252168,29.82632443472463,50.0,"['33761', '173278', '344492', '682', '346110', '227517', '163934', '228588']"
1,1,3,7.738312687703082,8.59812520855898,25.0,"['517144', '40436', '193407']"
1,2,10,26.991953582532183,29.99105953614687,50.0,"['115209', '241758', '330646', '374743', '70024', '349207', '483016', '212890', '512375', '50580']"
1,3,3,12.668917518670186,14.07657502074465,25.0,"['233879', '99499', '240212']"
1,4,6,15.457462050223896,17.174957833582106,25.0,"['102922', '391468', '175523', '49829', '275286', '151863']"
1,5,1,2.303239592555091,2.55915510283899,25.0,['155119']
1,6,1,2.232582200657083,2.480646889618981,25.0,['470251']
1,7,10,29.198385996505724,32.442651107228585,50.0,"['160880', '144651', '454230', '515041', '347246', '301874', '133636', '114719', '523081', '268292']"
1,8,6,21.019264058859026,23.354737843176697,25.0,"['485566', '275091', '543373', '346824', '344492', '163934']"
1,9,11,31.105943229516146,34.562159143906825,50.0,"['267170', '439854', '118013', '191154', '202039', '434738', '370146', '538937', '173278', '75859', '379782']"
1,10,10,26.494649936422704,29.43849992935856,50.0,"['530550', '533820', '200374', '34928', '407592', '459665', '235662', '503022', '526365', '200098']"
1,11,8,21.793388012686002,24.214875569651113,25.0,"['184561', '412017', '3612', '432318', '330101', '136477', '61674', '436627']"
1,12,3,11.043138200064195,12.270153555626884,25.0,"['417306', '139404', '397555']"
1,13,2,9.125102966885269,10.139003296539187,25.0,"['384563', '314471']"
1,14,2,12.387083554102901,13.763426171225445,25.0,"['411339', '436282']"
1,15,2,16.081331086989927,17.86814565221103,25.0,"['192389', '180871']"
1,16,4,22.024696472770195,24.47188496974466,25.0,"['437803', '454310', '447578', '131226']"
1,17,5,15.421795060970018,17.13532784552224,25.0,"['250934', '19670', '275680', '300418', '238210']"
1,18,9,29.374951041611236,32.63883449067915,50.0,"['446322', '400528', '42766', '475046', '272937', '263068', '152328', '349166', '282048']"
1,19,9,26.752091229381488,29.724545810423876,50.0,"['193154', '489422', '87191', '379880', '199016', '27287', '265551', '212021', '43092']"
1,20,8,26.98600058877912,29.984445098643466,50.0,"['242999', '461107', '318055', '465182', '447938', '64839', '59912', '280063']"
1,21,11,26.981869235448215,29.979854706053572,50.0,"['206494', '391979', '509992', '137501', '465186', '312422', '109561', '419752', '320667', '176607', '486285']"
1,22,10,27.915110422719554,31.01678935857728,50.0,"['376796', '303622', '190006', '7292', '415007', '410593', '175316', '491740', '136784', '324981']"
1,23,9,28.459695780796196,31.62188420088466,50.0,"['302621', '203949', '242598', '30686', '100763', '229548', '277767', '487621', '215583']"
1,24,2,11.339934562927722,12.599927292141913,25.0,"['119634', '309544']"
1,25,2,8.499159643513485,9.443510715014982,25.0,"['97305', '209609']"
1,26,8,20.125134667649935,22.36126074183326,25.0,"['254623', '290676', '161861', '547294', '223077', '425185', '500895', '33761']"
1,27,6,14.962344944166995,16.624827715741105,25.0,"['350164', '194635', '356235', '498854', '545696', '291601']"
1,28,3,12.525544144030649,13.917271271145164,25.0,"['492245', '472992', '289058']"
1,29,2,13.408256445455113,14.898062717172348,25.0,"['213027', '277908']"
1,30,5,15.283731245065082,16.98192360562787,25.0,"['228588', '348481', '15089', '372499', '265588']"
1,31,6,15.908553437369081,17.676170485965645,25.0,"['461295', '22158', '146446', '111501', '192312', '300631']"
1,32,2,12.52683217661826,13.918702418464733,25.0,"['186366', '521269']"
1,33,12,34.38621700237299,38.20690778041443,50.0,"['18626', '358737', '500108', '515502', '343474', '203389', '188110', '10740', '499943', '172572', '538593', '216764']"
1,34,10,25.721477788637515,28.579419765152792,50.0,"['156716', '128310', '56167', '253224', '159349', '498546', '372134', '383204', '53693', '60197']"
1,35,11,31.084452292179737,34.53828032464415,50.0,"['172155', '414301', '122061', '528850', '224866', '180949', '35932', '262502', '226598', '327596', '517304']"
1,36,13,36.019282152317686,40.021424613686314,50.0,"['269943', '524444', '293636', '524546', '261325', '202555', '201834', '385476', '100023', '51960', '414177', '192800', '91397']"
1,37,9,29.422948123962936,32.692164582181036,50.0,"['369049', '424439', '398312', '173392', '303298', '47840', '237735', '404817', '213002']"
1,38,4,12.977681932546592,14.419646591718434,25.0,"['59425', '907', '269586', '378673']"
1,39,3,15.255789920778238,16.950877689753597,25.0,"['489009', '6545', '516263']"
1,40,1,7.509538658906417,8.34393184322935,25.0,['2098']
1,41,2,9.455089366049613,10.505654851166236,25.0,"['56291', '123278']"
1,42,3,19.774280125110934,21.97142236123437,25.0,"['162605', '497858', '299045']"
1,43,12,33.860885411789155,37.62320601309906,50.0,"['292090', '279160', '249134', '292117', '396589', '528839', '434494', '160898', '287709', '186924', '279', '147115']"
1,44,6,24.156544817286942,26.840605352541047,50.0,"['201928', '505847', '389744', '284091', '140441', '193900']"
1,45,7,24.65250982477751,27.39167758308612,50.0,"['524510', '367483', '117120', '488510', '162090', '383865', '535774']"
1,46,12,22.94720387437552,25.49689319375058,50.0,"['121143', '346726', '42335', '60725', '173606', '519092', '89529', '504397', '506220', '217854', '226419', '155532']"
1,47,2,14.142919145530298,15.714354606144775,25.0,"['262816', '317423']"
1,48,1,0.8026605199225336,0.8918450221361485,25.0,['487999']
1,49,12,37.259550878590176,41.39950097621131,50.0,"['421285', '67168', '224398', '449778', '96010', '507777', '495378', '153713', '236160', '49559', '403104', '522245']"
1,50,4,18.466529144373553,20.518365715970614,25.0,"['513045', '483644', '163213', '372892']"
1,51,8,21.326212476422903,23.695791640469892,25.0,"['162004', '270459', '332159', '179886', '543210', '464312', '478833', '423568']"
1,52,9,36.08378626417418,40.093095849082424,50.0,"['446024', '467636', '237962', '346823', '230501', '233698', '63556', '115968', '319337']"
1,53,13,34.99540135832936,38.883779287032624,50.0,"['131095', '401027', '525441', '371047', '27832', '240492', '25615', '302815', '307573', '239992', '405479', '163371', '89230']"
1,54,2,16.1337015647015,17.926335071890556,25.0,"['493708', '257435']"
