trial,cluster_index,cluster_size_houses,cluster_peak_kw,cluster_required_kva,chosen_transformer_kva
212,7,1,31.605586987184683,35.11731887464965,50.0
212,8,2,23.15429082096232,25.726989801069244,50.0
212,9,1,18.86166812245891,20.95740902495434,25.0
213,1,11,50.36814744780637,55.96460827534041,75.0
213,2,2,19.70853686897082,21.898374298856467,25.0
213,3,1,11.409086216090646,12.67676246232294,25.0
213,4,12,136.25484508300045,151.39427231444495,
213,5,1,11.449525259505114,12.72169473278346,25.0
214,1,4,28.599005771394534,31.77667307932726,50.0
214,2,11,56.530375034182924,62.8115278157588,75.0
214,3,9,111.49360563533453,123.8817840392606,
214,4,3,46.26672741874036,51.40747490971151,75.0
215,1,4,39.52992090962837,43.92213434403153,50.0
215,2,8,80.85163270416533,89.83514744907258,
215,3,7,57.253878948436636,63.61542105381848,75.0
215,4,3,38.377934882662245,42.64214986962472,50.0
215,5,3,19.56663109982503,21.740701222027813,25.0
215,6,2,16.47257200451309,18.302857782792323,25.0
216,1,11,75.30371254056233,83.67079171173592,
216,2,4,31.053026816610924,34.503363129567695,50.0
216,3,9,84.50254218069405,93.8917135341045,
216,4,3,51.12723382886257,56.80803758762508,75.0
217,1,12,113.97126645814788,126.6347405090532,
217,2,12,75.81864841020626,84.24294267800695,
217,3,3,24.00316560602582,26.670184006695354,50.0
218,1,4,65.70951918776626,73.01057687529584,75.0
218,2,6,47.12339456022699,52.3593272891411,75.0
218,3,7,48.071506442372375,53.412784935969306,75.0
218,4,7,55.47040920737493,61.633788008194365,75.0
218,5,3,28.01424319513398,31.1269368834822,50.0
219,1,1,11.22547482498412,12.47274980553791,25.0
219,2,3,31.270765884666897,34.74529542740766,50.0
219,3,6,64.58151009784577,71.75723344205085,75.0
219,4,10,63.768110607716764,70.8534562307964,75.0
219,5,7,78.35287207527637,87.05874675030707,
220,1,9,51.45326399642217,57.17029332935797,75.0
220,2,6,41.249439260092544,45.83271028899171,50.0
220,3,12,130.2137098891258,144.68189987680643,
221,1,11,64.29514471012094,71.43904967791215,75.0
221,2,6,54.0148753063087,60.01652811812078,75.0
221,3,3,57.73518012055258,64.15020013394731,75.0
221,4,3,34.26172761966224,38.06858624406915,50.0
221,5,3,23.678356920510968,26.309285467234407,50.0
221,6,1,17.149614713298867,19.055127459220962,25.0
222,1,8,45.475214414975,50.52801601663889,75.0
222,2,12,99.69856004580382,110.77617782867091,
222,3,3,34.0142454700777,37.793606077864105,50.0
222,4,2,35.428264061745764,39.36473784638418,50.0
222,5,2,18.440640571728053,20.489600635253392,25.0
223,1,1,11.449525259505114,12.72169473278346,25.0
223,2,7,37.19269739789007,41.325219330988965,50.0
223,3,7,98.05487878641762,108.94986531824179,
223,4,10,68.46368863019666,76.07076514466296,
223,5,2,21.572408224692587,23.96934247188065,25.0
224,1,2,29.670273455770676,32.96697050641186,50.0
224,2,5,33.3422095688974,37.046899520997115,50.0
224,3,5,84.20430564473146,93.56033960525718,
224,4,3,23.95886711708053,26.62096346342281,50.0
224,5,2,16.623908287144282,18.471009207938092,25.0
224,6,10,68.18337853266002,75.75930948073335,
225,1,5,34.74948145990617,38.6105349554513,50.0
225,2,11,96.3860986745212,107.09566519391244,
225,3,9,56.74974964710119,63.055277385667985,75.0
225,4,2,35.87408926995535,39.86009918883928,50.0
226,1,1,11.409086216090646,12.67676246232294,25.0
226,2,8,63.931624647837204,71.03513849759689,75.0
226,3,5,37.3126667482449,41.458518609161,50.0
226,4,7,86.43825326485272,96.04250362761412,
226,5,2,23.314291041620123,25.904767824022358,50.0
226,6,1,11.22547482498412,12.47274980553791,25.0
226,7,3,22.82944515567946,25.366050172977175,50.0
227,1,9,95.15411409432107,105.72679343813452,
227,2,7,65.5010466661988,72.77894074022089,75.0
227,3,3,21.367867292913225,23.74207476990358,25.0
227,4,1,10.08719007950461,11.207988977227345,25.0
227,5,7,48.17008535612426,53.52231706236029,75.0
228,1,1,12.795434556626097,14.217149507362329,25.0
228,2,4,32.517117074327906,36.13013008258656,50.0
228,3,5,62.761399791889446,69.73488865765493,75.0
228,4,10,86.27883348917956,95.86537054353285,
228,5,6,45.54099270001337,50.60110300001485,75.0
228,6,1,13.917712112415307,15.464124569350341,25.0
229,1,3,51.19742399397725,56.886026659974725,75.0
229,2,2,24.414109206464452,27.126788007182725,50.0
229,3,10,49.26142487357784,54.734916526197594,75.0
229,4,11,101.75553874164989,113.06170971294432,
229,5,1,10.08719007950461,11.207988977227345,25.0
230,1,7,63.82592192502737,70.91769102780819,75.0
230,2,6,67.90153727966434,75.44615253296037,
230,3,1,10.633828825079863,11.815365361199849,25.0
230,4,9,73.36601624454401,81.51779582727113,
230,5,4,22.07143766472089,24.523819627467653,25.0
231,1,5,51.92064869661099,57.6896096629011,75.0
231,2,8,89.70802207225809,99.67558008028676,
231,3,8,60.35048295643872,67.0560921738208,75.0
231,4,6,30.368801782834552,33.74311309203839,50.0
232,1,5,34.15936578859305,37.9548508762145,50.0
232,2,8,88.2072436328294,98.00804848092156,
232,3,2,18.22070467939457,20.24522742154952,25.0
232,4,11,54.49291527544569,60.5476836393841,75.0
232,5,1,45.833742305110356,50.9263803390115,75.0
233,1,11,109.00250333277559,121.11389259197287,
233,2,9,55.582384781841704,61.75820531315745,75.0
233,3,7,48.99362453499997,54.43736059444441,75.0
234,1,11,86.61573902028061,96.23971002253401,
234,2,9,61.832917448741156,68.70324160971239,75.0
234,3,1,9.143960032281315,10.159955591423683,25.0
234,4,6,64.63387644278761,71.81541826976401,75.0
235,1,11,81.27705629674608,90.30784032971786,
235,2,12,102.0358464936917,113.37316277076854,
235,3,4,35.86531943117439,39.8503549235271,50.0
236,1,7,73.89010776044195,82.10011973382439,
236,2,9,76.22566558446492,84.6951839827388,
236,3,5,29.468327949680766,32.742586610756405,50.0
236,4,6,47.489179238874044,52.76575470986005,75.0
237,1,9,53.11071692383163,59.011907693146256,75.0
237,2,3,25.797919659634367,28.66435517737152,50.0
237,3,1,12.41043516524736,13.7893724058304,25.0
237,4,5,62.87187529237787,69.85763921375319,75.0
237,5,9,94.01775095977604,104.46416773308448,
238,1,2,19.36207156624836,21.513412851387066,25.0
238,2,6,71.64267271675199,79.60296968527999,
238,3,7,55.65465540173261,61.838506001925126,75.0
238,4,4,48.038279049288995,53.37586561032111,75.0
238,5,6,50.03055587537452,55.58950652819391,75.0
238,6,2,14.161267714631524,15.734741905146137,25.0
239,1,12,82.19276483949167,91.32529426610186,
239,2,7,56.267665106280575,62.5196278958673,75.0
239,3,8,73.0311836142681,81.145759571409,
240,1,3,23.07011511822539,25.633461242472656,50.0
240,2,12,91.53074877239227,101.70083196932474,
240,3,3,60.35050939011671,67.05612154457413,75.0
240,4,9,59.98783409892982,66.6531489988109,75.0
241,1,7,39.48629369516428,43.873659661293644,50.0
241,2,4,33.190118920418406,36.877909911576005,50.0
241,3,6,55.508986850713384,61.6766520563482,75.0
241,4,9,97.43992696375,108.26658551527777,
241,5,1,13.917712112415307,15.464124569350341,25.0
242,1,6,64.38880704427245,71.5431189380805,75.0
242,2,5,58.59857274232232,65.10952526924702,75.0
242,3,2,30.112807457320375,33.45867495257819,50.0
242,4,1,9.102514816364543,10.11390535151616,25.0
242,5,2,20.730947910145467,23.034386566828296,25.0
242,6,10,61.80520638728139,68.67245154142377,75.0
242,7,1,13.917712112415307,15.464124569350341,25.0
243,1,11,97.681604681256,108.53511631250667,
243,2,2,16.00253730162487,17.78059700180541,25.0
243,3,3,19.60633716290331,21.784819069892563,25.0
243,4,9,73.2251300912943,81.36125565699366,
243,5,2,15.957290911455466,17.730323234950518,25.0
244,1,1,17.149614713298867,19.055127459220962,25.0
244,2,9,81.64682958784819,90.71869954205354,
244,3,12,59.62040571110603,66.24489523456225,75.0
244,4,1,10.08719007950461,11.207988977227345,25.0
244,5,1,31.605586987184683,35.11731887464965,50.0
244,6,3,37.78897150963126,41.98774612181251,50.0
245,1,1,11.409086216090646,12.67676246232294,25.0
245,2,4,36.4767630875458,40.52973676393977,50.0
245,3,3,34.884811527905356,38.760901697672615,50.0
245,4,5,27.81769421724399,30.908549130271098,50.0
245,5,5,67.71318478011183,75.23687197790203,
245,6,9,78.10855881561557,86.78728757290618,
246,1,5,45.732751170076455,50.81416796675161,75.0
246,2,11,102.33954179518078,113.7106019946453,
246,3,6,38.87136207619264,43.190402306880706,50.0
246,4,5,52.64400509963932,58.493338999599246,75.0
247,1,7,43.000754058355525,47.77861562039503,50.0
247,2,6,68.26815521616837,75.85350579574263,
247,3,2,17.903992283476722,19.89332475941858,25.0
247,4,3,30.22637026731131,33.58485585256812,50.0
247,5,4,57.25751575847883,63.61946195386537,75.0
247,6,5,35.343714826200156,39.270794251333506,50.0
248,1,4,65.8969647916233,73.21884976847033,75.0
248,2,6,90.70299947794446,100.78111053104939,
248,3,6,35.17775978776227,39.0863997641803,50.0
248,4,1,12.795434556626097,14.217149507362329,25.0
248,5,10,44.6941173774864,49.66013041942933,50.0
249,1,2,23.26676800985657,25.85196445539619,50.0
249,2,3,57.72784469827651,64.14204966475168,75.0
249,3,11,101.90867016376129,113.23185573751253,
249,4,2,23.327330220676025,25.919255800751138,50.0
249,5,9,38.57437626545178,42.8604180727242,50.0
250,1,7,47.8346399570915,53.14959995232388,75.0
250,2,5,60.098504293928414,66.77611588214268,75.0
250,3,11,67.41690931878232,74.90767702086924,75.0
250,4,4,59.04739039328362,65.60821154809291,75.0
251,1,4,27.715182428183503,30.794647142426115,50.0
251,2,3,51.39507381921384,57.105637576904265,75.0
251,3,1,9.102514816364543,10.11390535151616,25.0
251,4,10,76.55802189985877,85.06446877762086,
251,5,8,76.47691612665085,84.97435125183428,
251,6,1,17.141314318934338,19.04590479881593,25.0
252,1,4,30.15875569284796,33.509728547608844,50.0
252,2,2,15.37278751307339,17.08087501452599,25.0
252,3,5,61.96989434078179,68.85543815642421,75.0
252,4,4,32.53441364149022,36.14934849054469,50.0
252,5,4,32.64741308740276,36.27490343044751,50.0
252,6,8,88.24031072189494,98.04478969099438,
253,1,8,94.29929373634849,104.77699304038721,
253,2,6,55.75041528199826,61.94490586888695,75.0
253,3,11,61.831982588866055,68.70220287651783,75.0
253,4,2,15.547829111682791,17.275365679647546,25.0
254,1,5,32.79426987323088,36.438077636923204,50.0
254,2,6,33.524623494752824,37.24958166083647,50.0
254,3,7,59.519856790002876,66.13317421111431,75.0
254,4,7,86.74032023835572,96.37813359817302,
254,5,2,36.522994320501724,40.58110480055747,50.0
255,1,10,80.64032171047602,89.60035745608447,
255,2,12,85.13573850082756,94.59526500091951,
255,3,2,17.140439627860438,19.044932919844932,25.0
255,4,3,43.22251346106365,48.02501495673739,50.0
256,1,10,72.46811403316076,80.52012670351195,
256,2,6,81.54594757309783,90.60660841455315,
256,3,7,52.65550370384184,58.50611522649093,75.0
256,4,4,27.58860420218224,30.654004669091375,50.0
257,1,7,49.13173197741382,54.59081330823758,75.0
257,2,8,104.78611614113838,116.42901793459819,
257,3,12,55.88941470334642,62.09934967038491,75.0
258,1,5,34.252386359479814,38.058207066088684,50.0
258,2,4,63.74751980583416,70.83057756203796,75.0
258,3,12,97.57260956911074,108.41401063234527,
258,4,6,30.323217862056925,33.69246429117436,50.0
259,1,9,75.59174198969208,83.9908244329912,
259,2,1,10.61911050464813,11.799011671831256,25.0
259,3,10,97.66913503288926,108.52126114765473,
259,4,1,17.149614713298867,19.055127459220962,25.0
259,5,1,12.795434556626097,14.217149507362329,25.0
259,6,5,42.87798663085319,47.64220736761465,50.0
260,1,6,58.26080021142075,64.73422245713417,75.0
260,2,7,46.76834330111475,51.96482589012749,75.0
260,3,1,11.449525259505114,12.72169473278346,25.0
260,4,11,108.29942520999528,120.33269467777252,
260,5,2,20.03952508376578,22.26613898196198,25.0
261,1,12,94.89872259718663,105.44302510798515,
261,2,2,16.709720217542934,18.566355797269924,25.0
261,3,9,97.1462751113133,107.940305679237,
261,4,3,25.507106579026583,28.34122953225176,50.0
261,5,1,12.41043516524736,13.7893724058304,25.0
262,1,6,71.08394408710129,78.98216009677921,
262,2,10,60.20178478474918,66.89087198305464,75.0
262,3,7,59.7529135776249,66.392126197361,75.0
262,4,4,39.1155257451489,43.461695272387665,50.0
263,1,8,76.88805218695954,85.43116909662172,
263,2,12,77.67962363243356,86.31069292492617,
263,3,3,36.54927855264308,40.61030950293676,50.0
263,4,4,29.66298907172527,32.95887674636141,50.0
264,1,6,42.881474465596405,47.64608273955156,50.0
264,2,5,63.21399587807749,70.23777319786387,75.0
264,3,4,29.256200153360417,32.50688905928935,50.0
264,4,9,84.19784143872538,93.5531571541393,
264,5,3,31.970169030515592,35.52241003390621,50.0
265,1,12,93.25004714575235,103.61116349528038,
265,2,1,9.102514816364543,10.11390535151616,25.0
265,3,11,89.50427643536909,99.44919603929898,
265,4,1,7.703845063527433,8.559827848363815,25.0
265,5,2,14.161267714631524,15.734741905146137,25.0
266,1,3,26.697542279043365,29.663935865603737,50.0
266,2,2,24.733501487783098,27.481668319758995,50.0
266,3,9,95.69997923684318,106.33331026315908,
266,4,3,30.771717345046305,34.19079705005145,50.0
266,5,9,61.30313057724977,68.11458953027751,75.0
266,6,1,18.03444663949513,20.038274043883476,25.0
267,1,12,98.30782316132287,109.23091462369207,
267,2,6,55.125575775146146,61.250639750162385,75.0
267,3,8,74.90613037242068,83.22903374713408,
267,4,1,13.917712112415307,15.464124569350341,25.0
268,1,6,60.56837204494329,67.2981911610481,75.0
268,2,2,21.177916073814956,23.531017859794396,25.0
268,3,10,72.00523640666331,80.0058182296259,
268,4,9,80.60390381309074,89.55989312565637,
269,1,4,29.946020117730225,33.27335568636691,50.0
269,2,6,84.1137331031709,93.45970344796767,
269,3,11,87.39971214115063,97.11079126794515,
269,4,6,40.2127604644792,44.68084496053245,50.0
270,1,4,53.80965631423912,59.788507015821246,75.0
270,2,1,18.03444663949513,20.038274043883476,25.0
270,3,3,42.560581833380205,47.28953537042245,50.0
270,4,6,34.116717494009016,37.90746388223224,50.0
270,5,12,88.53160462290256,98.36844958100285,
270,6,1,17.149614713298867,19.055127459220962,25.0
271,1,7,57.92235709734486,64.35817455260539,75.0
271,2,5,77.90809770375574,86.56455300417305,
271,3,11,55.61784718744205,61.79760798604672,75.0
271,4,4,40.96201129227511,45.51334588030567,50.0
272,1,9,68.32430993549096,75.91589992832328,
272,2,4,45.8514732236392,50.94608135959911,75.0
272,3,10,86.11107436588742,95.67897151765268,
272,4,4,28.211906383859336,31.346562648732593,50.0
273,1,8,73.78320474529366,81.98133860588185,
273,2,1,8.579319092707957,9.532576769675508,25.0
273,3,11,76.7479529506266,85.27550327847399,
273,4,3,28.32709452836508,31.4745494759612,50.0
273,5,1,9.961057106092728,11.06784122899192,25.0
273,6,3,57.73414964903427,64.14905516559364,75.0
274,1,9,42.52824671427626,47.25360746030695,50.0
274,2,7,60.92863178857098,67.69847976507887,75.0
274,3,7,103.33413588109158,114.8157065345462,
274,4,4,29.625588456747586,32.917320507497315,50.0
275,1,2,51.3559051411482,57.062116823497995,75.0
275,2,5,55.04020974300843,61.1557886033427,75.0
275,3,9,48.74894527865064,54.16549475405626,75.0
275,4,7,57.844746935023295,64.27194103891478,75.0
275,5,2,24.53188701281412,27.25765223646013,50.0
275,6,2,20.048455074368263,22.276061193742514,25.0
276,1,6,35.53571529497716,39.484128105530175,50.0
276,2,9,78.98303074566604,87.75892305074005,
276,3,1,12.41043516524736,13.7893724058304,25.0
276,4,10,99.01710897382127,110.01900997091252,
276,5,1,9.143960032281315,10.159955591423683,25.0
277,1,5,65.81268636298341,73.12520706998157,75.0
277,2,8,62.47623576296514,69.41803973662793,75.0
277,3,6,54.96001833727526,61.066687041416955,75.0
277,4,7,45.51725979047754,50.574733100530594,75.0
277,5,1,10.08719007950461,11.207988977227345,25.0
278,1,1,16.69485275501319,18.5498363944591,25.0
278,2,2,22.90305318332019,25.447836870355765,50.0
278,3,3,29.638470013357573,32.93163334817508,50.0
278,4,6,62.804364348911875,69.78262705434652,75.0
278,5,1,9.102514816364543,10.11390535151616,25.0
278,6,8,58.25337124368997,64.7259680485444,75.0
278,7,6,73.05091000196948,81.1676777799661,
279,1,3,25.72041527545183,28.578239194946477,50.0
279,2,9,64.18367425995942,71.31519362217713,75.0
279,3,7,87.69970270235679,97.44411411372977,
279,4,8,53.83340273417825,59.81489192686472,75.0
280,1,10,83.90011883504143,93.22235426115714,
280,2,2,24.446635184168073,27.16292798240897,50.0
280,3,7,56.27449438286416,62.52721598096018,75.0
280,4,1,11.22547482498412,12.47274980553791,25.0
280,5,6,60.14833041051879,66.83147823390976,75.0
280,6,1,10.08719007950461,11.207988977227345,25.0
281,1,3,31.866935586252744,35.407706206947495,50.0
281,2,4,46.69737869385121,51.88597632650135,75.0
281,3,4,47.245511151264104,52.49501239029345,75.0
281,4,10,85.92146022020127,95.46828913355696,
281,5,6,36.385204856951546,40.428005396612825,50.0
282,1,7,63.80614369447778,70.89571521608643,75.0
282,2,12,74.22074353019877,82.46749281133197,
282,3,8,75.80397429228877,84.22663810254308,
283,1,1,10.633828825079863,11.815365361199849,25.0
283,2,2,21.300394598267296,23.667105109185883,25.0
283,3,4,39.84968179560519,44.2774242173391,50.0
283,4,5,48.72869084976427,54.14298983307141,75.0
283,5,9,68.38587270563193,75.98430300625769,
283,6,6,66.8300410854261,74.255601206029,75.0
284,1,5,72.19868692922104,80.22076325469004,
284,2,7,50.65873996659945,56.28748885177716,75.0
284,3,12,76.16154246407812,84.62393607119792,
284,4,3,26.308212686864064,29.23134742984896,50.0
285,1,8,40.01505646375229,44.461173848613655,50.0
285,2,9,109.06702695385309,121.1855855042812,
285,3,9,58.17396394506844,64.6377377167427,75.0
285,4,1,29.908809568926095,33.2320106321401,50.0
286,1,3,44.33785590539358,49.2642843393262,50.0
286,2,8,70.9235433502667,78.80393705585189,
286,3,6,66.9611763822997,74.40130709144411,75.0
286,4,4,27.767087525556256,30.852319472840286,50.0
286,5,4,26.258457597016722,29.176063996685247,50.0
286,6,2,23.915360385401996,26.57262265044666,50.0
287,1,12,106.98468387849084,118.87187097610094,
287,2,8,43.070447707602874,47.85605300844764,50.0
287,3,6,71.53264504020063,79.48071671133404,
287,4,1,11.449525259505114,12.72169473278346,25.0
288,1,6,38.67141395320599,42.968237725784434,50.0
288,2,2,21.300394598267296,23.667105109185883,25.0
288,3,1,29.908809568926095,33.2320106321401,50.0
288,4,2,56.68094209094096,62.97882454548996,75.0
288,5,4,58.82051470197663,65.3561274466407,75.0
288,6,5,28.648838383957607,31.832042648841785,50.0
288,7,7,47.95769722210999,53.28633024678888,75.0
289,1,8,81.68180121949254,90.75755691054727,
289,2,12,91.64791789135498,101.8310198792833,
289,3,5,29.971706748310368,33.30189638701152,50.0
289,4,2,24.02028097799662,26.689201086662912,50.0
290,1,1,12.795434556626097,14.217149507362329,25.0
290,2,9,39.01661561534056,43.351795128156176,50.0
290,3,5,102.61390690376902,114.01545211529891,
290,4,6,45.39871691185471,50.44301879094968,75.0
290,5,3,28.32709452836508,31.4745494759612,50.0
290,6,3,29.513723410300294,32.79302601144477,50.0
291,1,12,80.63996027275216,89.59995585861351,
291,2,11,103.81713821155672,115.35237579061858,
291,3,4,27.342106324221962,30.3801181380244,50.0
292,1,11,71.04821601902864,78.94246224336516,
292,2,1,11.409086216090646,12.67676246232294,25.0
292,3,5,48.93054476321845,54.36727195913161,75.0
292,4,7,88.41238588280434,98.23598431422704,
292,5,3,36.630521155159215,40.70057906128802,50.0
293,1,12,61.65188245220092,68.50209161355657,75.0
293,2,4,36.975505679828785,41.08389519980976,50.0
293,3,7,90.65254207509506,100.72504675010562,
293,4,4,49.5044981040708,55.004997893411996,75.0
294,1,6,40.83910538526119,45.37678376140132,50.0
294,2,12,106.6596803147042,118.51075590522689,
294,3,1,22.08132890766667,24.53480989740741,25.0
294,4,7,56.08756399014741,62.31951554460823,75.0
294,5,1,11.425032338415557,12.694480376017285,25.0
295,1,8,90.09100773194467,100.10111970216074,
295,2,10,82.49383896044732,91.65982106716369,
295,3,9,47.11841912672905,52.35379902969895,75.0
296,1,5,49.52921948013673,55.03246608904081,75.0
296,2,8,91.83190503289008,102.03545003654453,
296,3,12,64.78122529529695,71.97913921699661,75.0
296,4,2,19.297866351960256,21.442073724400284,25.0
297,1,1,8.579319092707957,9.532576769675508,25.0
297,2,8,98.11267675202214,109.0140852800246,
297,3,7,60.98213907056257,67.75793230062507,75.0
297,4,5,25.756820025594727,28.618688917327475,50.0
297,5,6,46.54150085486848,51.712778727631644,75.0
298,1,9,94.42530204233061,104.91700226925623,
298,2,3,29.63466921442167,32.9274102382463,50.0
298,3,4,41.61995687743531,46.24439653048368,50.0
298,4,6,26.94542516948921,29.939361299432452,50.0
298,5,2,35.93681775452517,39.92979750502797,50.0
298,6,3,27.03511886831569,30.03902096479521,50.0
299,1,4,46.255928172183076,51.39547574687008,75.0
299,2,8,61.75331966655093,68.61479962950104,75.0
299,3,9,91.81382994183049,102.01536660203388,
299,4,2,17.233963167001477,19.148847963334973,25.0
299,5,4,31.87492809960312,35.4165867773368,50.0
300,1,1,12.41043516524736,13.7893724058304,25.0
300,2,12,79.51754152957969,88.3528239217552,
300,3,6,51.7230993486518,57.47011038739089,75.0
300,4,1,45.833742305110356,50.9263803390115,75.0
300,5,7,48.7798101540148,54.19978906001644,75.0
301,1,10,97.01810732635127,107.79789702927918,
301,2,6,65.35232390205931,72.61369322451034,75.0
301,3,8,34.020458076695604,37.80050897410623,50.0
301,4,3,26.883753495245706,29.870837216939673,50.0
302,1,8,53.15654635662097,59.06282928513441,75.0
302,2,10,105.64277894102824,117.38086549003137,
302,3,9,63.9162412199145,71.018045799905,75.0
303,1,6,57.781823558907384,64.20202617656376,75.0
303,2,12,74.60982198758896,82.89980220843218,
303,3,9,92.92515903086496,103.25017670096106,
304,1,11,76.93951127509084,85.48834586121204,
304,2,2,16.744509664584083,18.60501073842676,25.0
304,3,5,51.693535925103596,57.43726213900399,75.0
304,4,2,17.23851529950634,19.153905888340375,25.0
304,5,7,77.05765745617886,85.61961939575428,
305,1,6,40.09713658347261,44.55237398163624,50.0
305,2,6,84.81144138338585,94.23493487042873,
305,3,3,24.897096717364544,27.663440797071715,50.0
305,4,2,20.285415658543382,22.53935073171487,25.0
305,5,10,75.41565158926498,83.79516843251665,
306,1,9,58.716681386286986,65.24075709587443,75.0
306,2,11,126.81317163251767,140.90352403613073,
306,3,6,37.491369162287185,41.65707684698576,50.0
306,4,1,11.449525259505114,12.72169473278346,25.0
307,1,11,64.68129503862204,71.86810559846893,75.0
307,2,9,63.31916174088807,70.3546241565423,75.0
307,3,1,11.409086216090646,12.67676246232294,25.0
307,4,5,46.25678943807132,51.396432708968135,75.0
307,5,1,45.833742305110356,50.9263803390115,75.0
308,1,8,52.193302730091574,57.99255858899063,75.0
308,2,6,81.77869408730837,90.86521565256486,
308,3,11,80.65784738030257,89.61983042255841,
308,4,2,15.506096949695378,17.22899661077264,25.0
309,1,3,20.802200765481295,23.11355640609033,25.0
309,2,4,31.62992277978099,35.1443586442011,50.0
309,3,5,33.3252543083463,37.028060342607,50.0
309,4,3,24.149981218673066,26.833312465192293,50.0
309,5,8,124.30163294489685,138.11292549432983,
309,6,4,24.901783560768163,27.668648400853513,50.0
310,1,3,27.322301560028578,30.358112844476196,50.0
310,2,3,79.18500031531852,87.98333368368723,
310,3,12,88.95349564263927,98.8372173807103,
310,4,6,33.33303175984348,37.036701955381645,50.0
310,5,3,22.088767389597717,24.543074877330795,25.0
311,1,10,82.20360504302018,91.33733893668908,
311,2,9,72.48804540303473,80.54227267003859,
311,3,2,16.85588956435914,18.728766182621264,25.0
311,4,2,14.35973789032238,15.955264322580422,25.0
311,5,4,51.98425541339509,57.76028379266121,75.0
312,1,8,68.66873969054696,76.29859965616329,
312,2,1,22.08132890766667,24.53480989740741,25.0
312,3,7,64.54825152486323,71.72027947207026,75.0
312,4,8,58.98821088785198,65.54245654205775,75.0
312,5,1,12.41043516524736,13.7893724058304,25.0
312,6,2,17.626175905829804,19.584639895366447,25.0
313,1,12,113.39832989532415,125.99814432813794,
313,2,11,68.36134740184048,75.95705266871164,
313,3,3,22.40187811757665,24.890975686196278,25.0
313,4,1,18.86166812245891,20.95740902495434,25.0
314,1,5,65.37654147958524,72.6406016439836,75.0
314,2,4,34.52538212968987,38.36153569965541,50.0
314,3,11,67.10745970141636,74.56384411268485,75.0
314,4,7,55.6101260952192,61.789028994687996,75.0
315,1,12,81.60654825050048,90.6739425005561,
315,2,8,49.20303258871642,54.67003620968491,75.0
315,3,3,31.70531527992913,35.228128088810145,50.0
315,4,4,76.57912460625073,85.08791622916748,
316,1,3,48.20009940378135,53.5556660042015,75.0
316,2,4,27.807087600815297,30.896764000905886,50.0
316,3,6,60.5222389205138,67.24693213390422,75.0
316,4,1,11.22547482498412,12.47274980553791,25.0
316,5,8,68.49725302619753,76.10805891799725,
316,6,3,26.967274723026094,29.963638581140103,50.0
316,7,2,30.748227942973266,34.164697714414736,50.0
317,1,5,52.92685122311093,58.80761247012325,75.0
317,2,4,28.509672768019264,31.677414186688072,50.0
317,3,12,93.37528892862973,103.75032103181081,
317,4,6,50.479958917454766,56.0888432416164,75.0
318,1,9,62.36450490867986,69.29389434297762,75.0
318,2,2,22.940568243232974,25.489520270258858,50.0
318,3,4,67.52034851122744,75.02260945691937,
318,4,5,45.91478385100557,51.0164265011173,75.0
318,5,6,32.9440777553201,36.60453083924455,50.0
318,6,1,9.961057106092728,11.06784122899192,25.0
319,1,4,46.34029597662554,51.48921775180615,75.0
319,2,8,85.33503806404536,94.8167089600504,
319,3,11,63.84767228726656,70.94185809696285,75.0
319,4,4,48.93788750488899,54.375430560987766,75.0
320,1,6,74.79282757075748,83.1031417452861,
320,2,9,47.909769156200724,53.23307684022303,75.0
320,3,3,38.41548118611169,42.68386798456854,50.0
320,4,2,18.014819031433902,20.016465590482113,25.0
320,5,3,21.903109677365777,24.336788530406416,25.0
320,6,4,58.86224163446195,65.40249070495773,75.0
321,1,7,59.06508428470637,65.62787142745152,75.0
321,2,7,74.17398422339012,82.41553802598902,
321,3,12,64.66509068601854,71.85010076224283,75.0
321,4,1,29.908809568926095,33.2320106321401,50.0
322,1,7,76.07497389951695,84.52774877724106,
322,2,9,48.08774023607553,53.43082248452837,75.0
322,3,5,77.11721933527936,85.68579926142151,
322,4,6,28.958960298486886,32.17662255387432,50.0
323,1,3,73.06911516174857,81.18790573527619,
323,2,5,52.538362024519564,58.375957805021734,75.0
323,3,2,15.830232764962627,17.58914751662514,25.0
323,4,2,17.101294642436144,19.001438491595717,25.0
323,5,12,62.48686049316602,69.42984499240669,75.0
323,6,3,35.387957923092515,39.31995324788057,50.0
324,1,10,79.01384720072227,87.79316355635807,
324,2,3,30.832677005755905,34.258530006395446,50.0
324,3,6,54.66476877637704,60.73863197375226,75.0
324,4,6,66.19164938839818,73.54627709822019,75.0
324,5,2,23.12148250775829,25.690536119731433,50.0
325,1,6,68.00430096252694,75.56033440280771,
325,2,9,59.96240067043985,66.62488963382205,75.0
325,3,6,50.383884168635504,55.982093520706115,75.0
325,4,6,65.88877672022892,73.20975191136546,75.0
326,1,6,50.59810691282373,56.22011879202637,75.0
326,2,8,89.4273508251703,99.3637231390781,
326,3,11,81.29729049814088,90.33032277571209,
326,4,1,9.143960032281315,10.159955591423683,25.0
326,5,1,18.86166812245891,20.95740902495434,25.0
327,1,12,128.9893507996285,143.32150088847612,
327,2,10,62.711800840770486,69.6797787119672,75.0
327,3,5,29.585701064347575,32.87300118260841,50.0
328,1,10,81.54787833736441,90.60875370818268,
328,2,12,107.12850837352835,119.03167597058705,
328,3,5,33.54178346743508,37.26864829715009,50.0
329,1,5,35.987237392802854,39.9858193253365,50.0
