trial,cluster_index,cluster_size_houses,cluster_peak_kw,cluster_required_kva,chosen_transformer_kva,building_IDs
4,3,3,14.214081121358797,15.79342346817644,25.0,"['156716', '374743', '277767']"
4,4,8,28.770375011270687,31.967083345856317,50.0,"['500108', '499731', '229481', '369049', '176607', '331771', '401027', '68863']"
5,1,9,26.88588431715484,29.87320479683871,50.0,"['429888', '509992', '131393', '248221', '222350', '346726', '61674', '343064', '459186']"
5,2,5,15.286217605422049,16.98468622824672,25.0,"['437803', '520487', '519092', '383865', '478833']"
5,3,9,27.58007231638911,30.6445247959879,50.0,"['145405', '372499', '50580', '346823', '405479', '489009', '544508', '188487', '381122']"
5,4,4,20.309976184649006,22.566640205165562,25.0,"['193154', '229481', '104860', '244264']"
6,1,4,14.544079869691924,16.160088744102136,25.0,"['112300', '59425', '106564', '521372']"
6,2,3,18.509897125123242,20.566552361248046,25.0,"['89230', '222350', '219611']"
6,3,6,17.216966933804425,19.129963259782695,25.0,"['101380', '175687', '487999', '418397', '126829', '509992']"
6,4,3,11.930879957596046,13.25653328621783,25.0,"['312335', '407592', '93799']"
6,5,3,16.08376117889814,17.870845754331267,25.0,"['411339', '219636', '521269']"
6,6,8,26.829797535897224,29.810886150996915,50.0,"['269943', '67009', '537920', '373657', '268292', '298162', '495378', '414177']"
7,1,1,7.596825667447407,8.440917408274895,25.0,['242516']
7,2,4,21.190279688172264,23.544755209080293,25.0,"['530378', '384563', '282048', '13050']"
7,3,5,23.646789332812155,26.274210369791284,50.0,"['486178', '233698', '268292', '183875', '305432']"
7,4,1,6.778066379012779,7.531184865569754,25.0,['212021']
7,5,9,30.02304569206225,33.358939657846946,50.0,"['516545', '123278', '120348', '226419', '428936', '228588', '315517', '77868', '230501']"
7,6,2,14.673285013154702,16.303650014616334,25.0,"['450692', '361750']"
7,7,4,23.514375060358937,26.127083400398817,50.0,"['405479', '397555', '35932', '89230']"
7,8,1,5.90769958499191,6.564110649991011,25.0,['334183']
8,1,4,13.18024914764771,14.644721275164123,25.0,"['28159', '275091', '234094', '202039']"
8,2,11,31.70917334589083,35.23241482876759,50.0,"['237120', '126795', '305432', '31965', '91480', '516263', '96010', '144651', '428666', '396742', '159349']"
8,3,6,21.37671793879199,23.75190882087999,25.0,"['68863', '289531', '201687', '374743', '259612', '263375']"
8,4,6,26.209407820681534,29.121564245201704,50.0,"['47959', '407841', '517304', '368041', '282048', '67168']"
9,1,6,13.009061435181867,14.45451270575763,25.0,"['318102', '275286', '125925', '318055', '216421', '225298']"
9,2,12,34.27568906467062,38.08409896074514,50.0,"['315490', '32833', '411121', '299045', '452846', '449181', '233753', '15089', '176607', '249276', '162605', '503022']"
9,3,6,18.805462902448312,20.894958780498126,25.0,"['324981', '543450', '203389', '153713', '500895', '365132']"
9,4,3,15.947057416173116,17.718952684636797,25.0,"['489009', '369049', '504397']"
10,1,5,17.862176898747762,19.846863220830848,25.0,"['233532', '156716', '152266', '520487', '377381']"
10,2,5,16.559794564830135,18.39977173870015,25.0,"['446322', '202039', '147319', '385325', '398312']"
10,3,1,2.6860107384527963,2.9844563760586627,25.0,['302838']
10,4,7,22.204053604207814,24.671170671342015,25.0,"['67009', '341616', '315490', '302815', '228624', '275680', '277767']"
10,5,7,18.559970487609576,20.622189430677306,25.0,"['321516', '404858', '239985', '524510', '541074', '499943', '358737']"
10,6,2,12.111734214027145,13.45748246003016,25.0,"['300418', '52377']"
11,1,3,18.290916414577914,20.323240460642126,25.0,"['436282', '515041', '431957']"
11,2,12,33.24748028463526,36.94164476070584,50.0,"['531460', '185819', '168910', '49559', '66449', '263375', '247213', '22158', '8083', '129766', '387140', '332159']"
11,3,1,5.551084024720593,6.167871138578437,25.0,['85660']
11,4,11,29.295084874594462,32.550094305104956,50.0,"['524907', '489009', '53693', '314471', '239985', '450684', '142507', '365132', '305045', '160898', '284645']"
12,1,12,40.03469826718679,44.48299807465199,50.0,"['523530', '510593', '423568', '167202', '292676', '495378', '471083', '259004', '465182', '421285', '321516', '188246']"
12,2,11,29.017994358111434,32.24221595345715,50.0,"['369055', '489422', '379880', '368041', '140441', '312', '247213', '299045', '485700', '294527', '188487']"
12,3,4,21.30102750426988,23.66780833807764,25.0,"['96010', '31965', '497858', '104562']"
13,1,12,33.38531856491022,37.0947984054558,50.0,"['104562', '122061', '64839', '268292', '500895', '419752', '461295', '516138', '396629', '482358', '273801', '318055']"
13,2,2,12.114632487709159,13.460702764121287,25.0,"['547937', '389346']"
13,3,5,23.874221062456375,26.526912291618192,50.0,"['381418', '500108', '332159', '163371', '446322']"
13,4,8,20.19834866271699,22.4426096252411,25.0,"['200098', '392818', '469666', '22158', '524444', '123278', '398312', '323278']"
14,1,9,25.909326742272608,28.78814082474734,50.0,"['42335', '331771', '85660', '361607', '473426', '228624', '326187', '233753', '223077']"
14,2,2,5.960120446897543,6.622356052108381,25.0,"['114941', '333827']"
14,3,10,30.460175020980035,33.84463891220004,50.0,"['6545', '323846', '53693', '180949', '441278', '547304', '454310', '117120', '95555', '547294']"
14,4,6,16.463134515199286,18.292371683554762,25.0,"['44738', '55949', '200098', '349166', '51960', '30686']"
15,1,5,17.47475612725718,19.41639569695242,25.0,"['385325', '352319', '215510', '388148', '436427']"
15,2,1,3.71069047895255,4.122989421058389,25.0,['200098']
15,3,12,31.293854826571152,34.77094980730128,50.0,"['487709', '111557', '185819', '370146', '242516', '261325', '180871', '125128', '180949', '519534', '513045', '199812']"
15,4,9,25.70591213978005,28.56212459975561,50.0,"['68232', '262350', '465186', '447938', '506224', '459665', '432671', '268292', '267735']"
16,1,7,23.951640514636473,26.612933905151635,50.0,"['237735', '259612', '238996', '381418', '329123', '129763', '35191']"
16,2,10,25.1389268263699,27.93214091818878,50.0,"['451461', '336050', '131226', '528839', '476573', '304201', '412017', '350164', '225070', '21295']"
16,3,8,24.264443793740064,26.960493104155624,50.0,"['56167', '323278', '303622', '253224', '510593', '176608', '96010', '341616']"
16,4,2,8.841942932232746,9.824381035814161,25.0,"['528850', '515502']"
17,1,7,18.902705864167867,21.003006515742076,25.0,"['172155', '464315', '99499', '392995', '186924', '420097', '279405']"
17,2,11,25.33755477624511,28.152838640272343,50.0,"['389744', '454230', '259004', '56167', '547937', '386874', '391944', '47630', '136477', '412019', '265588']"
17,3,7,26.478302303446394,29.420335892718214,50.0,"['19670', '31427', '339433', '35073', '53693', '267170', '173050']"
17,4,2,5.670728546190324,6.300809495767026,25.0,"['500895', '124544']"
18,1,7,19.25841620702742,21.398240230030467,25.0,"['505847', '57620', '452422', '543210', '102922', '317423', '192312']"
18,2,1,1.991613515340309,2.2129039059336764,25.0,['907']
18,3,12,35.72273152707411,39.691923918971234,50.0,"['421285', '517144', '517304', '264018', '97512', '124544', '89230', '349166', '483644', '111433', '53693', '412019']"
18,4,5,13.035263373768501,14.48362597085389,25.0,"['52377', '373440', '169460', '432671', '263375']"
18,5,1,3.536904387136798,3.929893763485331,25.0,['187566']
18,6,1,2.4715900981950774,2.7462112202167526,25.0,['175523']
19,1,7,15.575189870896903,17.305766523218782,25.0,"['20621', '27832', '291601', '153002', '247213', '400528', '237735']"
19,2,12,42.79388757090233,47.54876396766925,50.0,"['526365', '431957', '186924', '541074', '396589', '152266', '454770', '96862', '280063', '102922', '447938', '124562']"
19,3,7,30.70373002651083,34.11525558501203,50.0,"['275680', '534341', '284091', '301504', '368041', '67168', '215656']"
19,4,1,4.965031608091521,5.5167017867683565,25.0,['240492']
